income,dependents,withholding,filing_status,refund_days
50415.57378465746,3,7945.967155259659,1,57.34270305758887
40153.653098887524,0,2159.396439858611,1,52.127724005512185
84630.22740204554,2,6834.733298955696,1,54.66639284889214
75147.25634013952,2,1965.8539261887347,0,64.24494601807012
49677.74482233414,1,6202.473576303347,0,56.81592062895574
93786.53708016463,0,8723.829756300345,0,53.570865018522554
74726.48230487392,3,4574.042686899577,1,55.897383005300554
55127.529247370665,3,4487.288714293707,1,61.14393650690428
22508.91427689641,0,6220.879998633698,1,50.86690918928271
94364.13858886113,1,4341.207088074914,0,55.299740304243315
39156.41299854606,2,8636.557407485643,1,51.13401878134799
35319.018795646625,2,5384.384498917391,0,58.12610632146052
75338.5564801446,3,4359.660983558549,0,54.41344733113505
96596.28609508909,3,3919.4289442086338,0,58.897274822941725
80764.09227765778,3,3134.1030596539586,1,60.19042451830997
68458.63680078539,2,3744.4900264850207,0,53.50055479657072
68921.31512497929,3,4298.653212682807,1,55.60172847824429
72801.23338170462,2,4024.72185300284,0,71.89850303885652
71383.92884680147,2,3683.649451725792,1,51.670058724168236
64217.87135954064,1,9197.682460704878,0,50.88324797604297
61563.01655927814,1,2939.8098470210202,1,51.89160376033533
59061.103081507164,1,5293.265175292349,1,53.12238480494097
48690.531166999855,3,6185.042019521744,0,55.740366264803356
55789.87384699839,2,6260.215991167465,1,53.52356839237037
34605.64778706922,3,4882.785848435056,1,54.52447897581548
58524.90559807875,2,4518.594856305381,0,64.75704422554374
45171.133392736236,1,5903.094982479013,0,56.50509020611872
43446.160241763435,1,5533.043299956402,1,48.452093415227495
62698.41226730218,3,4482.082330464973,0,65.72190028869849
80880.034295169,2,1876.2428565511389,1,54.3324240632983
73774.7490900347,3,4064.152555333505,0,54.115446500108234
36442.49094565234,0,2706.8996725850843,0,57.27788789025088
45155.57795144494,3,3665.680899867347,0,71.87064122183254
74111.56781982323,1,5066.446477033919,1,44.79523287838664
45262.68909692536,2,5717.472287993232,0,51.62758810416128
56630.50275004463,2,8560.905502584812,1,56.201722813219405
68250.78148536828,3,3925.187242192372,1,55.86320575974783
45474.83317704547,1,6549.251270550301,0,58.510491565682415
61580.6325921894,0,5611.920048875673,0,50.20063541641459
39989.617576226934,3,7591.995341279579,0,59.117815545766305
50979.48534073179,2,6152.457439191252,0,66.5699121877362
64796.72901213806,1,2983.0371454273672,0,53.044014619463276
36105.09399702496,2,1553.9079414175374,1,64.56489610926899
66607.12106940598,2,5622.523399335009,0,61.776010583825425
59705.433016099785,2,3943.098004199219,1,49.610680740306236
68287.34931625723,2,3039.3725080988056,1,60.75513011061006
63358.712010969924,0,2464.8445909338448,0,57.89918605337919
80462.10644960766,1,5321.950995174311,0,57.133519054394334
61878.36753971861,3,8015.41539862673,1,56.667172433631784
53558.91688312121,1,4182.655308587917,1,53.06551546933306
61834.46254548426,1,6180.540622150645,0,56.16995417256135
68149.47043554582,1,4795.467299564815,1,55.41179482563663
60732.901054885566,3,2421.235821793214,1,64.30905387263442
60608.87536805824,1,6469.622687020835,1,44.894572146088755
49470.12468289867,3,2810.6159119452573,0,69.64381357051028
50056.48623673577,3,5043.253261187129,1,52.180295023516805
38960.920923004596,0,4316.959169989389,1,56.49118315074255
86243.65114780409,2,6786.154869131385,1,54.611070627232515
41342.051469130725,3,2883.698015058627,0,56.71052027094788
49606.42203306139,2,5781.73981560392,0,60.8589875329161
49223.89101646204,1,3320.405185302598,1,50.952561618721546
73423.86565416661,2,3977.7895753424295,1,62.36618820044578
55575.75482561958,2,-2270.400455080204,1,59.71622626257398
78716.131090106,2,9184.197143235817,0,47.340872368737294
49897.640636341974,1,6101.113865652464,0,63.56811165952901
64184.91243335703,1,3465.305028123671,1,56.44131332806087
47469.79420110364,3,2750.688623334013,1,64.58526700547256
92177.23691660083,3,4008.702494241319,1,54.73393811199185
42186.023714557305,0,6433.759069638903,1,41.107188246820094
64647.31065340541,1,1215.830148830149,1,66.16018197160874
69506.65321398148,0,4716.831161411324,1,52.25103477769394
66206.98646177247,1,8541.283744925347,1,52.91547572589238
57220.68511683438,2,2732.107328064392,0,64.55087157492696
58052.689503998605,0,5160.77007752731,0,53.16227465739424
60657.17207968664,0,9406.619630515515,0,51.724528107562065
57794.96997557267,0,6264.303259381545,1,58.70545970314567
74458.18675192364,1,5251.84764097091,0,56.58594621463244
93157.84502387026,3,6013.272909818005,1,61.69723367227988
51637.623224882496,0,4198.269329980595,0,45.8454957698663
39452.95530631383,3,7599.26257060688,0,64.01954058098919
58675.76927473118,1,4201.339954199576,0,50.18863855577056
98695.64006481477,0,1081.636782528046,0,63.96540733763946
47944.88148045404,1,4217.39379211908,0,59.735762310137275
84586.752081661,3,3066.530940246593,1,59.453865679384016
85165.5122111466,3,4437.611975605141,1,58.06444691835521
51696.176374380084,0,4481.831881838738,0,54.25451265137459
68534.74618777914,3,7394.846399609814,1,51.50180600317236
84425.94934692807,2,6390.585453328771,0,56.579533153521
54313.08388518769,2,5526.530975150793,0,69.51376441239465
56946.29459846457,0,4994.10917733481,0,61.51742437658884
51274.786290770346,1,2882.283982284011,1,51.76270012510382
44778.649039607,1,637.6495246686451,0,62.7007874869678
50260.83682400989,1,5226.320022785566,0,57.25357579339659
41640.89599856615,2,6589.282407147318,1,53.699250377804326
60511.25202388839,3,4783.332233510821,0,56.20277998330178
48450.40153412038,2,3930.2913544265994,1,59.29919856960666
63506.788676861215,3,5929.004330428425,1,61.301353819144765
36661.56530694559,2,4833.335598751306,1,51.9971709759148
64963.20348321686,1,8371.488383947923,1,60.406218702498116
72502.93442413387,1,7465.456684136569,1,59.1445595620412
30093.96536142817,1,6919.016114046659,1,54.82181168070951
65610.84854771358,0,6515.468228419808,1,44.32593325823613
78415.03488709938,0,2419.6651710970864,1,56.587377958825726
41855.38471963192,3,6325.987404105199,1,58.08390260371713
85088.58580256555,0,5752.6519152931505,1,53.81312446579933
66285.28514049068,2,6212.849456782326,1,62.73947190466636
49424.82216362387,2,5985.218973626104,1,54.1349107532908
59163.46383513441,3,5905.525175696131,1,67.3336077225826
68374.90368782583,3,10401.732939099189,1,54.63078879086956
61140.080871186176,1,4847.628660096162,1,52.700055461597515
68081.33988669554,0,6872.674761658661,1,62.124211271873406
46189.89610380951,1,4058.0203794719937,1,59.09143912062846
62540.41236054117,0,6581.283167775344,0,51.14504739743729
38794.2825464253,0,6878.639780464911,0,53.542443164267304
58331.60907976949,3,5728.852154270696,1,60.447312955001976
46441.38537802816,1,8338.493884753,1,49.907200981320294
48967.050861153504,1,3231.447927279164,0,59.438091417945586
78541.39762815656,0,4025.5581166635557,0,51.888423865022844
76369.65180891403,0,5424.760172046979,1,43.14926717391348
69137.07181360766,3,6761.613706968444,1,56.77048290675511
43615.308529911315,2,5358.8590425898665,0,59.34128006853957
55253.87325457797,1,7571.518073021132,1,54.06407988476814
78196.46549968775,1,3676.620258067361,0,55.44243120640166
62125.753704598574,3,2718.843021022891,1,53.57838550627378
94789.94309972541,3,5616.25667307301,0,55.55712097819025
65899.76759091558,1,4845.639447772607,1,59.43252933642652
62880.73674735047,1,6085.72744071644,1,49.5812159982457
55363.25303696248,0,4945.195418266992,0,52.8443996527142
62003.113571734226,2,4319.960418753086,1,55.11797176209136
57712.952454291844,1,4850.124856552553,0,54.05349429701349
70621.63015032886,3,5057.69778958637,0,57.47624807274946
74350.53475191876,0,4390.037400303339,0,51.2543447765276
48210.158092380756,0,4593.735907353143,1,59.409546965487856
40031.50569663333,3,4192.813326026179,0,65.20769009068846
32456.919403450553,3,6713.330239738813,1,62.525773626012366
67619.86990368816,0,5388.042009011599,0,61.85865677329259
43449.5009073919,3,9513.504944337532,0,44.737096068497564
27706.64110571276,0,5321.409102556923,0,56.39586410758346
65828.67906796446,3,3898.2850593426765,0,59.17082177116573
97394.99276149186,0,10341.350749726129,1,52.24269747204061
59908.9363269016,1,5827.252755428671,1,49.46539122835852
72577.36161677462,1,6980.249573785633,1,46.74900164439582
61227.440378213476,3,6184.205966404983,1,49.64556473032951
58516.65520213286,2,6246.022058595498,1,53.240603386510486
73786.14724481653,1,6071.308102704948,1,57.50341820993661
55645.88183717023,0,2795.830870447869,0,58.485005213858685
64010.88471107854,2,5735.058095122824,1,49.25170057919646
64825.467092940205,0,2350.277392299522,1,65.41301805950992
49978.64319535427,0,4651.274327174931,1,55.59641887028291
74880.63524304784,1,3548.7650868734254,1,59.33828549191501
57375.60364956887,3,5714.940371697448,1,63.71020376504083
48663.822607607326,3,5668.25249467647,1,49.13066956219464
68047.64765355605,0,5962.291781530374,0,49.48053752553021
46522.98027313444,1,5574.593145498175,0,60.54046363912319
60422.717360536924,0,3786.349316427202,1,49.159959043465406
59863.21505033695,2,4477.993021296641,0,58.14693961742812
76288.43348747367,0,6840.79232250897,1,49.770504413334535
67120.47349319929,1,7135.7133545888,0,48.47725970226161
59624.595618822845,0,2706.4338027469016,1,52.4894802865849
72266.4944880043,1,1938.1447349747073,0,64.63437135178445
80853.1132352597,3,3546.221233590576,0,66.10104821549862
68367.15459527793,1,7090.415164064501,1,57.474658145772835
60155.28929765071,2,7429.768060366068,1,58.619611308587906
40322.45651474761,1,3150.576239197657,0,60.87879338931526
44023.29505386941,2,5614.618707472677,1,57.01877378407582
55421.629434679984,2,8668.862666280176,1,53.59779113425291
50857.31696761075,0,5830.622954480667,1,48.034141209249526
57195.43045521831,2,7843.006570466187,1,48.007269810930744
60849.74887345661,1,6997.453140166197,1,48.5545601292343
67945.39131535096,3,3179.6025875441783,1,58.19025082966847
58942.518329113635,1,4620.037153005844,0,54.100833123280275
67297.52465739303,3,5069.508956583696,1,59.99964973583588
60967.1162221518,2,5208.26677604268,1,56.80120930427858
30368.00150469193,0,6832.6579068771425,0,54.713959586723945
45909.96909271868,2,5817.369524550817,0,59.93967080502808
57838.686664175766,2,-872.4018875562302,0,70.85072157647889
41854.578857383385,3,2374.319453814548,1,60.58281608424995
68998.93094994307,1,625.238170047914,0,66.41660899912515
82961.26248515546,0,5350.730481310668,0,57.232196308585166
78281.42777545976,0,5480.975298935522,0,60.16719238423991
56798.35693604688,0,5566.449917221437,0,62.50669925471143
82360.89205274927,0,3082.143464570767,0,59.80110443532458
62230.01185803168,1,6348.288010239979,0,56.170553238120014
54943.710433229404,0,6432.524992937058,0,54.05401409427948
50798.960046885906,3,2489.7018655896845,0,61.15946773660112
55462.95470267808,3,2067.9235971022554,1,58.413215670017465
54177.34772188157,0,4999.7366275461245,1,56.51084918901155
62556.243335632316,0,8583.564547226719,0,46.59808399053551
62408.60971574797,1,8399.485484397284,1,58.674377693413845
60045.69030230122,1,6126.808720896105,1,52.11457501458379
66554.07254619525,0,3540.006656839847,1,67.77038280877422
77859.69412179512,1,6773.68531897717,0,51.76073754687474
74243.31203161986,2,4095.151470381917,0,61.15579312951976
37726.53047325145,0,3464.985926652379,1,51.77576772210552
21691.182976470678,1,712.0663367560117,0,57.32251320552763
74014.79866858911,3,5204.764396695306,1,63.114237357698286
39496.81952376868,0,3740.26530172525,0,50.73196372628572
56628.518971609745,0,5192.860759057009,1,48.42676670607182
42448.304609109604,3,401.28460752587716,0,68.53031393704867
32970.293436299704,3,5339.653345167374,0,64.38515070957965
68121.94092307182,1,137.75767205674416,1,51.90281522180565
71387.3274045397,3,7175.880506537104,1,58.73250391953977
51352.34398909921,2,6043.7824682701685,1,55.60071709881153
21134.36561782635,0,4442.670457150824,1,47.968712753541524
51806.33327621276,2,6125.439720164159,0,53.93015260315807
65877.0600810382,1,3043.851474672895,0,48.7888913855851
37816.32646838807,3,5144.7510312297845,1,66.44247110775811
62750.39879668733,0,6589.5480769206715,1,55.48755399796436
59770.35226240507,3,-1188.5784981827792,0,60.74285344729169
68689.37249401632,3,4105.551280644952,0,65.88898708331402
61793.705526212296,1,4954.711739727251,0,54.17517654052442
45403.96588677667,1,4607.412764508467,0,61.96663991724003
77948.57252496737,1,7914.20365245481,1,48.60542850174978
57622.05640459545,1,2752.197750154231,1,54.43103177430598
59590.43190735102,0,3757.681513109542,0,54.80058214810214
46000.98061390206,2,1168.2619473831032,0,59.54496134431034
53350.766232127346,2,8020.5733025462905,1,59.975783573620234
46727.95928959649,0,4507.4197147824,1,56.98521525062499
57405.809101148654,3,4123.182223926586,0,62.42656046773981
85675.62720213516,0,4895.034635378572,1,57.22780618455048
39421.48285602965,2,6272.471656860648,1,46.59216976691206
35796.57903184888,2,5694.72680703225,0,52.162979300212584
82067.55491240413,0,10295.768427114175,1,49.07700538467564
56860.14484272201,1,5907.871776807549,0,59.7698110022319
49963.908920101254,3,4069.509141661838,0,63.32752858961692
75598.57031094114,0,3877.286524952106,0,46.7092400996563
50915.76690394704,2,4214.482095166381,1,51.47384528314488
87390.14570320405,1,1996.326150740324,1,59.08663318178052
70168.88807008903,3,5079.728414983172,1,70.05263303122317
52681.32887781446,2,6566.936212417835,0,63.522627112874304
92359.62319898255,3,3773.272798753528,1,67.11324869360033
50914.27615494993,1,3385.239887431777,1,57.31338722351971
71131.43058013961,2,8031.890292588468,0,57.630564611358416
64489.38870609738,1,2147.03368675767,1,51.68553897696195
79526.11934098197,0,864.3632470453974,1,60.89474701821269
83422.66795090279,0,2694.1961127052346,0,56.93989537458975
60480.0622359865,3,1919.134565751407,1,64.54452731156718
48698.731944807245,1,5772.452128209164,1,53.380979636195505
66899.58214408674,1,4278.590999100853,1,56.11700112465284
49834.26945371841,3,4560.62590995232,1,58.00073350855457
90200.80871289935,3,7305.868353949546,1,56.81725513516491
62048.02996624106,3,3617.330277674447,1,64.3830525100517
54520.176730318366,0,6550.178823491281,0,47.1186735311626
62770.204587973625,3,8022.645598406406,0,50.512742270018045
39793.105657054555,0,4088.6750039726785,0,58.04064788422181
45425.789422340225,3,6474.045711112627,1,63.72882577842546
78006.20861916638,1,4516.364174942039,0,65.94735890906337
50146.58581542906,1,6848.196257681578,0,49.029752653768064
44296.33525977091,3,1857.0216248474537,0,62.12860919814068
68049.79128790929,3,1708.9755097493073,1,53.894948218026144
77785.56231994495,0,4217.464570184919,0,53.02947729787948
70784.29965997601,2,3222.1503818804586,1,63.39209009336635
74940.71528708725,0,3966.5817811402294,0,55.96895930106778
48648.073671458085,1,4560.94683510572,0,55.569682766775344
38672.83999887235,3,6440.027063672504,0,62.28540171838355
82520.0047793323,1,4184.67884286813,0,53.840060708084515
55159.802417367966,2,3352.2773787538267,1,65.61261444565547
56237.50475317429,0,4296.973246482202,0,55.73945161472516
79922.91212773586,1,3461.7094403867645,0,56.52931934481374
68343.4501410099,0,3131.988995874571,0,59.80225717810349
66838.31658122412,3,1773.9663728460616,1,65.92246442820917
92475.03517351625,1,5138.956232442158,0,64.84091996830415
50347.22654429785,2,3862.588586805893,0,59.087566881903285
73917.60192121856,0,6932.557478469344,1,55.49772513499924
60855.19687345627,0,2105.2078158821187,1,55.40085024361787
64028.88418294886,2,3915.832889904242,0,57.02726700522728
82927.02639618797,1,8625.814441317498,0,49.490127913661325
67617.53634434435,1,3120.780965804301,0,53.394301816030676
68074.4411857445,0,4526.9334958077525,0,51.764596509746674
76087.61005964704,2,2568.3120343492633,1,64.01022107445115
54525.70905685672,0,2303.144974438038,0,61.23040303449214
47411.85498991491,0,8094.621966175357,0,45.699319754114896
44327.862089684495,3,5342.078985274294,0,51.92596641365103
30504.65115935997,1,5267.357676475246,1,48.1711765445427
90843.10694910483,1,1607.3675297675557,1,53.508951428996696
43451.87451417475,3,5717.482776216606,0,58.76618867089835
56681.19564621342,1,7314.843891987652,1,57.54947372305592
55847.80050166619,1,7298.95412165706,0,51.96246158384461
64611.10046713651,1,6336.666459212322,0,64.06583334167405
72236.05818808945,2,2741.028844809192,1,49.85797169358397
72907.10232539618,3,5626.246834385984,1,55.630590561802485
51253.83842146592,0,6335.169920953215,1,54.5925734247288
57493.174293203825,2,1411.1128298221972,0,66.82491343200996
64238.69925732449,0,2757.4408170364304,1,52.5639894010216
56269.633107246795,3,6776.314643486883,0,64.2324525254341
84110.18364029989,3,6752.091553343857,1,60.30889065919055
67364.62427457377,3,1902.8339327572153,0,60.68659277068023
71023.16679074726,1,6590.0429185383455,0,56.98459942368377
69943.21903001118,2,5190.606798307235,0,62.32745962207699
77602.10786227988,3,6562.017909214303,1,53.38530825292157
62715.3233805556,0,3730.957353132117,1,61.740669898213696
40547.5207806623,1,6290.366992961804,1,48.53282327394998
65995.31927628962,1,6687.6575489712495,0,56.03280686750131
50229.64659312256,2,4297.3301290885765,1,50.45378328881388
52070.74977375365,2,5035.505092346572,1,56.481295900966224
68795.46028132639,2,3702.956740990693,1,51.961677178655194
78574.24607150453,1,8303.27789737176,1,49.22607639598193
60319.073651040926,3,4759.4561213484685,0,53.30755607204605
64632.49518898446,0,3155.951349645636,1,57.84311565198298
85533.22416952856,3,3568.3481722505,0,64.21305207645753
63611.297692328524,0,5253.5412022842265,0,60.18351156589927
99025.24671270592,3,6506.662343556423,0,57.7543118332444
68482.64468447317,2,2328.3463096989567,0,67.34089052470603
33588.55861266273,0,8695.320005884898,0,51.50107822108929
71300.12431656799,1,5617.350588111232,1,53.94848670903245
65717.37577324167,0,5932.911945938825,1,61.63735468082086
79346.29131124119,1,4805.620912353127,0,54.77099926295385
70097.72026904937,3,5038.517934702251,1,64.098777221072
57923.16024024339,2,4703.433724145194,0,61.69499097859288
41635.526455659514,0,7035.591938071921,0,50.10488360070067
56864.65114070962,1,4984.1428250932595,0,50.437402722589376
47242.1931868605,3,6534.100436985419,0,54.30047431073713
51292.14825292916,2,4132.304953294855,1,62.5210690359777
68828.67606630914,2,5391.281056624632,0,67.28071657756016
85048.56756527109,2,3392.1593115211576,1,58.06504020452997
65920.07294734471,3,7433.056465099074,1,56.286352348006545
42061.754069472234,3,3332.5055185617684,1,63.54976164722066
66669.0400233021,3,4350.041111477348,1,59.01646903528858
77949.47229968477,2,4370.07917509051,0,65.1284210147611
50853.25643520927,0,4292.097224652463,1,54.16601402866346
57989.742499906235,1,6444.991538885874,0,56.23271502937634
60220.32292093796,3,4366.684470526712,1,55.137251292002695
48226.5253037664,0,7787.849061082145,0,47.485815541551446
69724.20650765789,1,3363.0498277396637,0,42.84151010453412
58185.77777088328,2,5338.7549398854135,1,61.831829059823946
66292.98665860541,0,3448.4280213748,1,52.81853670251357
46687.6173329685,2,5841.945565062933,1,53.15606771125816
53438.125495148844,1,4968.10054604646,0,47.273362972026376
70835.72036741656,3,4689.875910603043,1,55.1095602605352
54407.502718623495,2,7376.949933007048,1,49.76461777557847
85904.45776850107,0,3691.316257889793,1,49.33481830595633
54005.45721578097,3,6173.030315236,0,61.49115040052714
63370.27088627829,0,3462.0801746504153,1,54.1491625913296
73988.86247809634,1,5225.370400320748,1,46.968149931580726
38724.51400600452,1,2608.849343553109,0,52.90194515691023
33587.86782028836,3,3674.965707386519,1,52.82664153096165
37115.15528144858,0,4835.71390885427,0,64.21691652898161
78938.76155140773,0,8629.298334646155,0,58.834314808811996
51722.127811613296,0,5201.607740919549,0,50.53689726358246
98372.98928502378,0,8309.336631733413,0,41.80769176828793
51536.286020139174,1,5440.646583381836,0,57.19957463168077
62768.269547955555,0,4225.831511050123,0,56.00886907013823
83131.64928851814,1,8078.713045201387,0,55.50587188974061
90091.39332238684,0,5874.035244146838,0,57.832834218239825
90922.55364954597,0,3714.5568122345726,0,58.54396295474514
78125.49345889714,2,5941.142918800595,0,52.47665942369814
75360.93788717194,2,4414.81050018478,0,61.05539493563531
68887.90423801774,0,1021.9316076574079,0,63.247186269020865
71675.41614249957,1,6871.946318531235,0,51.5080450664519
51732.214255072,0,7189.868111283858,0,54.30991423249544
47727.016748665395,2,8675.88405998455,1,49.56021235267641
59949.38313883572,0,5844.287384390525,0,64.13656122031561
57447.23066212607,2,4502.553151834934,1,49.86331115382997
53201.579260090875,0,6669.978854757172,1,56.10976582788584
70445.81171185074,3,6699.640730637812,1,47.946295462235845
74329.57812855767,0,8276.562366272843,1,57.6887010598102
61326.10329437771,1,4910.744753867116,1,48.38150990901084
82162.95121582893,2,4668.842054864811,1,57.27951566508187
42874.66328799743,3,3568.911160482945,0,54.285122906033024
57095.10811080423,2,6074.924173450403,1,48.17517024144104
49247.66519095792,2,1903.4766635383296,0,66.58525857458478
32001.9507439041,1,6552.1747457251295,0,60.58863681162222
58759.78971235951,0,6175.670243731579,1,52.02112441810665
58173.78737425074,1,6170.140404916744,0,59.53526792253446
82701.74614863197,0,5276.450473003681,0,59.947943240266184
69462.17526832166,3,8065.95649506217,1,51.51315918594126
44637.19763506192,1,6743.986930853726,0,48.261205897562206
87811.38849501283,1,3785.845617248601,1,55.14563745173743
78315.5054328803,2,3821.6419006047063,1,54.29235216990926
68731.46555202924,1,3240.6523731707266,1,57.70245502783425
56602.738517252525,0,6102.566665551175,1,53.637576394888455
45608.41144914781,1,2999.722157520087,1,52.59202388963351
54416.89835893421,1,7166.784287166704,0,58.35375842766551
76331.22929556279,3,7645.946616691087,1,58.624745263065456
88268.79458901913,0,3241.9674620990977,1,57.374620432346
83148.65292408284,2,4628.902930814293,0,57.33213518413274
52667.25867320589,0,5033.241962724827,1,55.866368861418046
43205.73850066483,3,6767.966320939336,1,58.83204508243663
62113.29370366806,0,8218.686751219753,1,51.98223647256305
33473.40951655723,0,1629.0152142628451,1,63.7599276011798
64847.515712771725,1,4363.638564946635,1,56.27523238468042
57785.96120551997,1,4467.9666088793065,1,51.49722227113335
53009.452471976365,0,2198.6602902269046,1,49.24906705477578
36079.45399099807,0,4029.779961391877,0,61.60990083857723
67704.00159854574,2,5855.537888701223,1,56.93100049147602
52009.487405071326,3,4442.642194320885,0,69.90746774728024
42451.24746434568,1,1910.7576627851727,1,46.941481381212476
16916.06680077526,1,10748.165396019827,1,52.80517004291238
59587.27642424046,1,5532.355730408361,1,52.1619575924885
86583.77395004616,1,5223.38826021335,0,55.009006765380796
84918.88821821805,0,2804.147273865907,0,53.37181352539114
53143.55615120592,0,5521.412323942551,0,58.97644274548317
50966.81909457329,2,4671.572431917011,1,59.39610845449911
67031.61384112536,1,1222.9531745691866,1,52.065136700233616
45024.21841217563,1,2859.489119971168,0,59.96511806965419
64526.87849729199,0,6589.85203534789,0,56.940719618054466
71491.20417577036,2,8888.035300000884,1,53.00201732962866
78403.99835826461,0,5734.3308100860895,1,56.8048706900486
58497.68885280071,1,7206.166556586734,1,50.343640723967354
56944.893747345515,1,4688.48938283358,0,46.03972225164405
46830.261198651584,3,4826.907678638794,0,62.10668012520239
47596.7946894021,3,7181.958055238931,1,56.72117079178647
56602.8166214771,3,8325.554578358939,1,56.23037790516283
65510.48260224267,2,7602.193386931243,1,58.932702102907264
73703.76939349875,0,2867.273849230362,0,47.3704098843031
47952.31573979483,1,4866.0822193695085,1,52.941501258967186
82390.32853439283,1,5555.04936895259,0,51.831661591039655
55933.145984361465,2,4480.644072984942,0,53.47920398642263
59679.490584773455,1,5775.715086831192,0,55.86278991535435
48791.82481278265,1,6641.153623337895,1,55.867956528065484
23636.396095905875,0,7005.619503910281,1,51.499113520385514
73260.68094541575,3,8371.740304443047,0,54.19064758307815
71052.6584563865,3,4341.117790550331,0,60.93152421173108
55780.0866432268,2,2271.933670321372,1,63.37754855282671
61004.86075837308,3,5716.469188028906,0,63.69917703727121
67739.0882655615,3,8767.622062369604,1,51.46852787149725
36561.81214670186,2,4046.0482800918817,1,53.86646984158823
52064.209839805575,2,6373.693954127439,1,46.04388524287757
71913.97019432741,3,6391.4915849452855,1,54.461451747142895
41185.65865246126,0,5382.884094689218,0,45.9381712531182
64403.368982499436,2,5013.8494420874285,1,66.32149899484315
39651.27293064893,1,3153.141588557215,0,54.57126762710923
66996.4497365029,2,436.6758551588452,0,69.10822842140725
59465.37776553775,1,2776.2985866719423,0,68.314232452788
35773.02276141736,2,4219.391701776602,1,57.86161534086334
77471.09031685758,2,7194.845374845414,1,53.305083343220055
48981.12634802926,3,4793.743875297248,0,54.59442984442734
47846.21344478429,3,3961.948562163703,1,56.51505082959242
63008.53795846414,3,3218.0291160931397,1,67.80179612325199
77229.56024143072,0,6313.611657018961,1,52.442651491092384
44762.67271532404,3,7716.71433286121,1,55.42502670443298
60925.197747719576,3,7126.871443734919,1,62.43374460214339
66432.24750495859,2,6212.299399516938,0,61.26915334276164
70396.58410894717,2,2048.77450723412,1,58.21185975386707
62646.62332915838,0,4296.651514312457,1,53.78462766405553
54494.58241375016,1,8894.60845777935,0,49.265066355064114
47586.146690269205,2,7243.900983830449,1,50.950895784351616
61292.158245695624,2,1924.9935635305499,0,61.04351329017616
43917.9148202159,1,4888.818953601457,0,59.89853635826699
16179.742747580889,0,5726.1968653220765,1,45.03698827122769
66548.39706236502,2,3475.68307394756,0,60.90551857816609
73559.02261629293,3,381.59195718230256,0,63.669097242502374
24556.013466872424,0,5197.648090032863,1,47.297705817636114
44854.03942935094,1,3424.4834847591214,0,56.6530587677826
69287.31391507796,1,3432.3165218306317,1,43.96066716291826
90862.43204567548,3,4290.639280138484,0,57.92141734971962
60311.905615131116,3,4732.648170690377,1,52.76991741892984
49079.955881562986,3,4981.834411808627,0,59.61858537518755
57256.553383427396,0,3232.020202155997,1,42.36903068302434
80623.14628722277,1,4559.580940731846,1,55.3948827768155
50310.53731313197,3,1485.15325919449,0,69.06196322283982
48012.119900246194,3,5622.078130736157,0,59.79144000811435
52758.847167269516,1,-712.5508266823149,1,62.20651019370419
45700.07087611932,2,4421.019839132761,0,57.01532737886102
61840.054739921936,0,6838.372307353907,0,45.38852207376672
84370.17687704341,2,2881.318625450347,0,61.12713798097791
64846.18909674044,3,6432.8604073148,1,59.969031477611296
56214.69746810569,0,7311.465424241785,1,43.06659394771992
55622.83096626684,2,-1615.7999049947769,1,60.2896635233856
36552.13786955014,1,4697.274192848516,0,56.067143802629396
73246.64665720738,3,-751.5468552565503,0,81.00858508168128
58832.44204480797,0,4763.583108858108,0,56.35327286474135
57292.80129614061,0,4985.657578037346,1,42.486474527643765
107896.61351767291,0,34.91202817832306,1,46.200833462610625
64481.29362548529,0,8849.676724159732,1,51.80281742715901
48723.134248572234,3,5572.031615269249,1,69.85312826471339
53604.636056916854,3,3301.9531358359295,0,61.293174441160474
77226.68563795132,1,7930.758854997037,0,52.36514318471042
61699.056158066465,1,1408.7735587153666,0,62.74509732227261
38425.8303252395,1,2541.6579329633655,1,52.466860025311085
73788.43401862805,2,401.08895266020284,0,50.87813794519643
49977.83871691509,1,8602.090393078668,0,58.58423155329976
88099.46664326318,3,5664.6927429440075,1,54.269396615046844
76200.72098571973,2,6318.803579696991,1,59.93178574940987
53290.17156511873,3,5602.002467836952,0,56.593063580609645
79215.2454260267,2,6147.535522289169,1,55.46136011501353
61017.83265791105,1,5156.155427791979,0,61.11800430965149
72791.6051268333,1,5541.842685414883,0,61.809912069944474
67270.99225941712,1,5215.206872445901,1,54.94973646496122
47304.6501751369,2,3782.816388861443,1,58.13337909013356
50346.75251523807,3,4906.750469570662,0,64.1917804313249
75449.41226371742,0,5547.189146523356,1,53.7736585254474
54978.37001840189,3,5221.098239104262,1,51.32299909003917
53945.27305137005,1,2044.4557844933659,0,53.595132443987424
45673.16130975971,2,2310.0266627831816,0,51.14467782211242
66353.98598390192,2,7165.682867832782,0,60.66685713636545
90937.87378864718,1,4386.011908233197,1,52.6353392232118
43987.006286185904,2,6169.450694071881,1,58.931535532809626
60363.29185009137,1,2815.760180555207,1,58.202792686717245
81183.30833123144,3,2053.70824670694,0,58.93415834543821
58805.37913131427,2,3312.806774936574,1,57.08608105738953
66785.57694374601,0,4554.869858457174,0,53.17101988322237
44064.0970777968,2,3669.7194014311754,1,54.28416319725101
66424.60645811472,1,7587.867046211428,0,58.98856958125498
57192.83602493177,0,5359.046603074923,1,64.19467074966344
74785.94993519795,1,8697.877237123717,0,58.88314097159402
